date,county,malaria_cases
2015-11-09,Kwale,23
2015-11-10,Kwale,36
2015-11-11,Kwale,45
2015-11-12,Kwale,28
2015-11-13,Kwale,38
2015-11-14,Kwale,27
2015-11-15,Kwale,33
2015-11-16,Kwale,31
2015-11-17,Kwale,32
2015-11-18,Kwale,21
2015-11-19,Kwale,25
2015-11-20,Kwale,23
2015-11-21,Kwale,41
2015-11-22,Kwale,27
2015-11-23,Kwale,47
2015-11-24,Kwale,19
2015-11-25,Kwale,35
2015-11-26,Kwale,32
2015-11-27,Kwale,55
2015-11-28,Kwale,28
2015-11-29,Kwale,34
2015-11-30,Kwale,17
2015-12-01,Kwale,44
2015-12-02,Kwale,16
2015-12-03,Kwale,38
2015-12-04,Kwale,41
2015-12-05,Kwale,15
2015-12-06,Kwale,44
2015-12-07,Kwale,24
2015-12-08,Kwale,25
2015-12-09,Kwale,25
2015-12-10,Kwale,27
2015-12-11,Kwale,31
2015-12-12,Kwale,27
2015-12-13,Kwale,39
2015-12-14,Kwale,24
2015-12-15,Kwale,24
2015-12-16,Kwale,31
2015-12-17,Kwale,43
2015-12-18,Kwale,0
2015-12-19,Kwale,18
2015-12-20,Kwale,23
2015-12-21,Kwale,17
2015-12-22,Kwale,32
2015-12-23,Kwale,34
2015-12-24,Kwale,28
2015-12-25,Kwale,36
2015-12-26,Kwale,53
2015-12-27,Kwale,31
2015-12-28,Kwale,19
2015-12-29,Kwale,42
2015-12-30,Kwale,19
2015-12-31,Kwale,37
2016-01-01,Kwale,37
2016-01-02,Kwale,31
2016-01-03,Kwale,21
2016-01-04,Kwale,33
2016-01-05,Kwale,34
2016-01-06,Kwale,30
2016-01-07,Kwale,16
2016-01-08,Kwale,27
2016-01-09,Kwale,42
2016-01-10,Kwale,16
2016-01-11,Kwale,16
2016-01-12,Kwale,30
2016-01-13,Kwale,24
2016-01-14,Kwale,28
2016-01-15,Kwale,21
2016-01-16,Kwale,24
2016-01-17,Kwale,27
2016-01-18,Kwale,27
2016-01-19,Kwale,20
2016-01-20,Kwale,20
2016-01-21,Kwale,41
2016-01-22,Kwale,22
2016-01-23,Kwale,27
2016-01-24,Kwale,34
2016-01-25,Kwale,45
2016-01-26,Kwale,29
2016-01-27,Kwale,40
2016-01-28,Kwale,41
2016-01-29,Kwale,32
2016-01-30,Kwale,14
2016-01-31,Kwale,34
2016-02-01,Kwale,35
2016-02-02,Kwale,30
2016-02-03,Kwale,28
2016-02-04,Kwale,7
2016-02-05,Kwale,0
2016-02-06,Kwale,28
2016-02-07,Kwale,30
2016-02-08,Kwale,26
2016-02-09,Kwale,37
2016-02-10,Kwale,38
2016-02-11,Kwale,36
2016-02-12,Kwale,31
2016-02-13,Kwale,30
2016-02-14,Kwale,44
2016-02-15,Kwale,34
2016-02-16,Kwale,27
2016-02-17,Kwale,24
2016-02-18,Kwale,48
2016-02-19,Kwale,16
2016-02-20,Kwale,49
2016-02-21,Kwale,39
2016-02-22,Kwale,24
2016-02-23,Kwale,27
2016-02-24,Kwale,25
2016-02-25,Kwale,33
2016-02-26,Kwale,23
2016-02-27,Kwale,15
2016-02-28,Kwale,40
2016-02-29,Kwale,34
2016-03-01,Kwale,29
2016-03-02,Kwale,30
2016-03-03,Kwale,45
2016-03-04,Kwale,22
2016-03-05,Kwale,26
2016-03-06,Kwale,51
2016-03-07,Kwale,32
2016-03-08,Kwale,46
2016-03-09,Kwale,22
2016-03-10,Kwale,27
2016-03-11,Kwale,26
2016-03-12,Kwale,39
2016-03-13,Kwale,13
2016-03-14,Kwale,36
2016-03-15,Kwale,34
2016-03-16,Kwale,37
2016-03-17,Kwale,34
2016-03-18,Kwale,52
2016-03-19,Kwale,26
2016-03-20,Kwale,30
2016-03-21,Kwale,29
2016-03-22,Kwale,37
2016-03-23,Kwale,36
2016-03-24,Kwale,21
2016-03-25,Kwale,21
2016-03-26,Kwale,53
2016-03-27,Kwale,35
2016-03-28,Kwale,31
2016-03-29,Kwale,38
2016-03-30,Kwale,36
2016-03-31,Kwale,52
2016-04-01,Kwale,32
2016-04-02,Kwale,40
2016-04-03,Kwale,30
2016-04-04,Kwale,26
2016-04-05,Kwale,35
2016-04-06,Kwale,50
2016-04-07,Kwale,29
2016-04-08,Kwale,46
2016-04-09,Kwale,20
2016-04-10,Kwale,40
2016-04-11,Kwale,26
2016-04-12,Kwale,38
2016-04-13,Kwale,22
2016-04-14,Kwale,34
2016-04-15,Kwale,37
2016-04-16,Kwale,30
2016-04-17,Kwale,23
2016-04-18,Kwale,55
2016-04-19,Kwale,34
2016-04-20,Kwale,39
2016-04-21,Kwale,30
2016-04-22,Kwale,30
2016-04-23,Kwale,54
2016-04-24,Kwale,33
2016-04-25,Kwale,37
2016-04-26,Kwale,35
2016-04-27,Kwale,25
2016-04-28,Kwale,33
2016-04-29,Kwale,36
2016-04-30,Kwale,36
2016-05-01,Kwale,21
2016-05-02,Kwale,34
2016-05-03,Kwale,29
2016-05-04,Kwale,41
2016-05-05,Kwale,42
2016-05-06,Kwale,43
2016-05-07,Kwale,40
2016-05-08,Kwale,34
2016-05-09,Kwale,36
2016-05-10,Kwale,49
2016-05-11,Kwale,19
2016-05-12,Kwale,25
2016-05-13,Kwale,21
2016-05-14,Kwale,34
2016-05-15,Kwale,37
2016-05-16,Kwale,33
2016-05-17,Kwale,14
2016-05-18,Kwale,37
2016-05-19,Kwale,39
2016-05-20,Kwale,49
2016-05-21,Kwale,46
2016-05-22,Kwale,34
2016-05-23,Kwale,20
2016-05-24,Kwale,47
2016-05-25,Kwale,34
2016-05-26,Kwale,36
2016-05-27,Kwale,53
2016-05-28,Kwale,43
2016-05-29,Kwale,26
2016-05-30,Kwale,41
2016-05-31,Kwale,45
2016-06-01,Kwale,20
2016-06-02,Kwale,39
2016-06-03,Kwale,13
2016-06-04,Kwale,33
2016-06-05,Kwale,6
2016-06-06,Kwale,30
2016-06-07,Kwale,39
2016-06-08,Kwale,15
2016-06-09,Kwale,37
2016-06-10,Kwale,28
2016-06-11,Kwale,13
2016-06-12,Kwale,39
2016-06-13,Kwale,55
2016-06-14,Kwale,35
2016-06-15,Kwale,47
2016-06-16,Kwale,19
2016-06-17,Kwale,39
2016-06-18,Kwale,34
2016-06-19,Kwale,24
2016-06-20,Kwale,17
2016-06-21,Kwale,35
2016-06-22,Kwale,35
2016-06-23,Kwale,30
2016-06-24,Kwale,30
2016-06-25,Kwale,31
2016-06-26,Kwale,48
2016-06-27,Kwale,22
2016-06-28,Kwale,31
2016-06-29,Kwale,28
2016-06-30,Kwale,24
2016-07-01,Kwale,41
2016-07-02,Kwale,28
2016-07-03,Kwale,9
2016-07-04,Kwale,26
2016-07-05,Kwale,42
2016-07-06,Kwale,33
2016-07-07,Kwale,33
2016-07-08,Kwale,25
2016-07-09,Kwale,14
2016-07-10,Kwale,43
2016-07-11,Kwale,27
2016-07-12,Kwale,20
2016-07-13,Kwale,28
2016-07-14,Kwale,36
2016-07-15,Kwale,35
2016-07-16,Kwale,34
2016-07-17,Kwale,52
2016-07-18,Kwale,31
2016-07-19,Kwale,35
2016-07-20,Kwale,28
2016-07-21,Kwale,38
2016-07-22,Kwale,34
2016-07-23,Kwale,42
2016-07-24,Kwale,11
2016-07-25,Kwale,21
2016-07-26,Kwale,23
2016-07-27,Kwale,25
2016-07-28,Kwale,22
2016-07-29,Kwale,21
2016-07-30,Kwale,31
2016-07-31,Kwale,36
2016-08-01,Kwale,27
2016-08-02,Kwale,34
2016-08-03,Kwale,18
2016-08-04,Kwale,31
2016-08-05,Kwale,23
2016-08-06,Kwale,15
2016-08-07,Kwale,26
2016-08-08,Kwale,13
2016-08-09,Kwale,21
2016-08-10,Kwale,39
2016-08-11,Kwale,43
2016-08-12,Kwale,25
2016-08-13,Kwale,31
2016-08-14,Kwale,40
2016-08-15,Kwale,28
2016-08-16,Kwale,24
2016-08-17,Kwale,40
2016-08-18,Kwale,19
2016-08-19,Kwale,19
2016-08-20,Kwale,35
2016-08-21,Kwale,36
2016-08-22,Kwale,34
2016-08-23,Kwale,19
2016-08-24,Kwale,25
2016-08-25,Kwale,18
2016-08-26,Kwale,30
2016-08-27,Kwale,51
2016-08-28,Kwale,29
2016-08-29,Kwale,38
2016-08-30,Kwale,30
2016-08-31,Kwale,47
2016-09-01,Kwale,25
2016-09-02,Kwale,28
2016-09-03,Kwale,11
2016-09-04,Kwale,29
2016-09-05,Kwale,27
2016-09-06,Kwale,41
2016-09-07,Kwale,17
2016-09-08,Kwale,21
2016-09-09,Kwale,12
2016-09-10,Kwale,29
2016-09-11,Kwale,27
2016-09-12,Kwale,39
2016-09-13,Kwale,40
2016-09-14,Kwale,16
2016-09-15,Kwale,19
2016-09-16,Kwale,38
2016-09-17,Kwale,34
2016-09-18,Kwale,29
2016-09-19,Kwale,22
2016-09-20,Kwale,24
2016-09-21,Kwale,36
2016-09-22,Kwale,16
2016-09-23,Kwale,51
2016-09-24,Kwale,37
2016-09-25,Kwale,33
2016-09-26,Kwale,26
2016-09-27,Kwale,47
2016-09-28,Kwale,37
2016-09-29,Kwale,35
2016-09-30,Kwale,13
2016-10-01,Kwale,19
2015-01-01,Kilifi,43
2015-01-02,Kilifi,23
2015-01-03,Kilifi,30
2015-01-04,Kilifi,48
2015-01-05,Kilifi,38
2015-01-06,Kilifi,35
2015-01-07,Kilifi,36
2015-01-08,Kilifi,15
2015-01-09,Kilifi,28
2015-01-10,Kilifi,30
2015-01-11,Kilifi,8
2015-01-12,Kilifi,43
2015-01-13,Kilifi,17
2015-01-14,Kilifi,20
2015-01-15,Kilifi,29
2015-01-16,Kilifi,20
2015-01-17,Kilifi,20
2015-01-18,Kilifi,25
2015-01-19,Kilifi,28
2015-01-20,Kilifi,30
2015-01-21,Kilifi,38
2015-01-22,Kilifi,10
2015-01-23,Kilifi,16
2015-01-24,Kilifi,6
2015-01-25,Kilifi,41
2015-01-26,Kilifi,31
2015-01-27,Kilifi,23
2015-01-28,Kilifi,46
2015-01-29,Kilifi,32
2015-01-30,Kilifi,27
2015-01-31,Kilifi,25
2015-02-01,Kilifi,20
2015-02-02,Kilifi,27
2015-02-03,Kilifi,24
2015-02-04,Kilifi,36
2015-02-05,Kilifi,20
2015-02-06,Kilifi,42
2015-02-07,Kilifi,5
2015-02-08,Kilifi,40
2015-02-09,Kilifi,27
2015-02-10,Kilifi,12
2015-02-11,Kilifi,38
2015-02-12,Kilifi,27
2015-02-13,Kilifi,8
2015-02-14,Kilifi,43
2015-02-15,Kilifi,20
2015-02-16,Kilifi,14
2015-02-17,Kilifi,30
2015-02-18,Kilifi,22
2015-02-19,Kilifi,28
2015-02-20,Kilifi,30
2015-02-21,Kilifi,32
2015-02-22,Kilifi,30
2015-02-23,Kilifi,38
2015-02-24,Kilifi,28
2015-02-25,Kilifi,16
2015-02-26,Kilifi,34
2015-02-27,Kilifi,34
2015-02-28,Kilifi,15
2015-03-01,Kilifi,36
2015-03-02,Kilifi,56
2015-03-03,Kilifi,37
2015-03-04,Kilifi,7
2015-03-05,Kilifi,27
2015-03-06,Kilifi,40
2015-03-07,Kilifi,31
2015-03-08,Kilifi,32
2015-03-09,Kilifi,21
2015-03-10,Kilifi,32
2015-03-11,Kilifi,49
2015-03-12,Kilifi,25
2015-03-13,Kilifi,56
2015-03-14,Kilifi,53
2015-03-15,Kilifi,35
2015-03-16,Kilifi,53
2015-03-17,Kilifi,33
2015-03-18,Kilifi,36
2015-03-19,Kilifi,29
2015-03-20,Kilifi,34
2015-03-21,Kilifi,31
2015-03-22,Kilifi,42
2015-03-23,Kilifi,27
2015-03-24,Kilifi,26
2015-03-25,Kilifi,40
2015-03-26,Kilifi,44
2015-03-27,Kilifi,24
2015-03-28,Kilifi,39
2015-03-29,Kilifi,52
2015-03-30,Kilifi,39
2015-03-31,Kilifi,21
2015-04-01,Kilifi,47
2015-04-02,Kilifi,48
2015-04-03,Kilifi,39
2015-04-04,Kilifi,52
2015-04-05,Kilifi,21
2015-04-06,Kilifi,25
2015-04-07,Kilifi,32
2015-04-08,Kilifi,51
2015-04-09,Kilifi,38
2015-04-10,Kilifi,32
2015-04-11,Kilifi,35
2015-04-12,Kilifi,56
2015-04-13,Kilifi,35
2015-04-14,Kilifi,45
2015-04-15,Kilifi,38
2015-04-16,Kilifi,21
2015-04-17,Kilifi,29
2015-04-18,Kilifi,13
2015-04-19,Kilifi,51
2015-04-20,Kilifi,35
2015-04-21,Kilifi,22
2015-04-22,Kilifi,34
2015-04-23,Kilifi,12
2015-04-24,Kilifi,59
2015-04-25,Kilifi,33
2015-04-26,Kilifi,42
2015-04-27,Kilifi,25
2015-04-28,Kilifi,47
2015-04-29,Kilifi,35
2015-04-30,Kilifi,50
2015-05-01,Kilifi,25
2015-05-02,Kilifi,38
2015-05-03,Kilifi,28
2015-05-04,Kilifi,40
2015-05-05,Kilifi,34
2015-05-06,Kilifi,28
2015-05-07,Kilifi,35
2015-05-08,Kilifi,52
2015-05-09,Kilifi,23
2015-05-10,Kilifi,34
2015-05-11,Kilifi,39
2015-05-12,Kilifi,37
2015-05-13,Kilifi,22
2015-05-14,Kilifi,57
2015-05-15,Kilifi,23
2015-05-16,Kilifi,24
2015-05-17,Kilifi,39
2015-05-18,Kilifi,22
2015-05-19,Kilifi,20
2015-05-20,Kilifi,39
2015-05-21,Kilifi,42
2015-05-22,Kilifi,42
2015-05-23,Kilifi,44
2015-05-24,Kilifi,44
2015-05-25,Kilifi,30
2015-05-26,Kilifi,35
2015-05-27,Kilifi,36
2015-05-28,Kilifi,41
2015-05-29,Kilifi,31
2015-05-30,Kilifi,25
2015-05-31,Kilifi,23
2015-06-01,Kilifi,43
2015-06-02,Kilifi,46
2015-06-03,Kilifi,26
2015-06-04,Kilifi,30
2015-06-05,Kilifi,46
2015-06-06,Kilifi,30
2015-06-07,Kilifi,13
2015-06-08,Kilifi,28
2015-06-09,Kilifi,21
2015-06-10,Kilifi,16
2015-06-11,Kilifi,27
2015-06-12,Kilifi,37
2015-06-13,Kilifi,4
2015-06-14,Kilifi,31
2015-06-15,Kilifi,7
2015-06-16,Kilifi,42
2015-06-17,Kilifi,40
2015-06-18,Kilifi,19
2015-06-19,Kilifi,41
2015-06-20,Kilifi,25
2015-06-21,Kilifi,25
2015-06-22,Kilifi,22
2015-06-23,Kilifi,35
2015-06-24,Kilifi,23
2015-06-25,Kilifi,33
2015-06-26,Kilifi,25
2015-06-27,Kilifi,25
2015-06-28,Kilifi,13
2015-06-29,Kilifi,25
2015-06-30,Kilifi,27
2015-07-01,Kilifi,32
2015-07-02,Kilifi,39
2015-07-03,Kilifi,5
2015-07-04,Kilifi,46
2015-07-05,Kilifi,17
2015-07-06,Kilifi,26
2015-07-07,Kilifi,24
2015-07-08,Kilifi,23
2015-07-09,Kilifi,40
2015-07-10,Kilifi,28
2015-07-11,Kilifi,28
2015-07-12,Kilifi,28
2015-07-13,Kilifi,39
2015-07-14,Kilifi,27
2015-07-15,Kilifi,25
2015-07-16,Kilifi,16
2015-07-17,Kilifi,24
2015-07-18,Kilifi,19
2015-07-19,Kilifi,21
2015-07-20,Kilifi,47
2015-07-21,Kilifi,32
2015-07-22,Kilifi,42
2015-07-23,Kilifi,20
2015-07-24,Kilifi,17
2015-07-25,Kilifi,21
2015-07-26,Kilifi,30
2015-07-27,Kilifi,43
2015-07-28,Kilifi,27
2015-07-29,Kilifi,23
2015-07-30,Kilifi,22
2015-07-31,Kilifi,16
2015-08-01,Kilifi,47
2015-08-02,Kilifi,37
2015-08-03,Kilifi,16
2015-08-04,Kilifi,30
2015-08-05,Kilifi,24
2015-08-06,Kilifi,24
2015-08-07,Kilifi,25
2015-08-08,Kilifi,23
2015-08-09,Kilifi,12
2015-08-10,Kilifi,48
2015-08-11,Kilifi,55
2015-08-12,Kilifi,23
2015-08-13,Kilifi,50
2015-08-14,Kilifi,20
2015-08-15,Kilifi,57
2015-08-16,Kilifi,23
2015-08-17,Kilifi,21
2015-08-18,Kilifi,29
2015-08-19,Kilifi,24
2015-08-20,Kilifi,31
2015-08-21,Kilifi,41
2015-08-22,Kilifi,45
2015-08-23,Kilifi,16
2015-08-24,Kilifi,20
2015-08-25,Kilifi,60
2015-08-26,Kilifi,18
2015-08-27,Kilifi,52
2015-08-28,Kilifi,12
2015-08-29,Kilifi,29
2015-08-30,Kilifi,24
2015-08-31,Kilifi,40
2015-09-01,Kilifi,33
2015-09-02,Kilifi,41
2015-09-03,Kilifi,43
2015-09-04,Kilifi,37
2015-09-05,Kilifi,46
2015-09-06,Kilifi,33
2015-09-07,Kilifi,19
2015-09-08,Kilifi,14
2015-09-09,Kilifi,33
2015-09-10,Kilifi,28
2015-09-11,Kilifi,30
2015-09-12,Kilifi,31
2015-09-13,Kilifi,35
2015-09-14,Kilifi,19
2015-09-15,Kilifi,33
2015-09-16,Kilifi,40
2015-09-17,Kilifi,35
2015-09-18,Kilifi,40
2015-09-19,Kilifi,42
2015-09-20,Kilifi,33
2015-09-21,Kilifi,30
2015-09-22,Kilifi,43
2015-09-23,Kilifi,21
2015-09-24,Kilifi,9
2015-09-25,Kilifi,43
2015-09-26,Kilifi,10
2015-09-27,Kilifi,26
2015-09-28,Kilifi,24
2015-09-29,Kilifi,36
2015-09-30,Kilifi,36
2015-10-01,Kilifi,41
2015-10-02,Kilifi,28
2015-10-03,Kilifi,22
2015-10-04,Kilifi,42
2015-10-05,Kilifi,11
2015-10-06,Kilifi,31
2015-10-07,Kilifi,22
2015-10-08,Kilifi,28
2015-10-09,Kilifi,25
2015-10-10,Kilifi,22
2015-10-11,Kilifi,20
2015-10-12,Kilifi,46
2015-10-13,Kilifi,28
2015-10-14,Kilifi,28
2015-10-15,Kilifi,19
2015-10-16,Kilifi,27
2015-10-17,Kilifi,33
2015-10-18,Kilifi,25
2015-10-19,Kilifi,30
2015-10-20,Kilifi,38
2015-10-21,Kilifi,44
2015-10-22,Kilifi,40
2015-10-23,Kilifi,26
2015-10-24,Kilifi,27
2015-10-25,Kilifi,41
2015-10-26,Kilifi,27
2015-10-27,Kilifi,18
2015-10-28,Kilifi,36
2015-10-29,Kilifi,42
2015-10-30,Kilifi,13
2015-10-31,Kilifi,27
2015-11-01,Kilifi,44
2015-11-02,Kilifi,30
2015-11-03,Kilifi,37
2015-11-04,Kilifi,28
2015-11-05,Kilifi,37
2015-11-06,Kilifi,33
2015-11-07,Kilifi,34
2015-11-08,Kilifi,23
2015-11-09,Kilifi,29
2015-11-10,Kilifi,46
2015-11-11,Kilifi,41
2015-11-12,Kilifi,29
2015-11-13,Kilifi,6
2015-11-14,Kilifi,24
2015-11-15,Kilifi,11
2015-11-16,Kilifi,34
2015-11-17,Kilifi,38
2015-11-18,Kilifi,36
2015-11-19,Kilifi,28
2015-11-20,Kilifi,35
2015-11-21,Kilifi,22
2015-11-22,Kilifi,26
2015-11-23,Kilifi,58
2015-11-24,Kilifi,32
2015-11-25,Kilifi,23
2015-11-26,Kilifi,31
2015-11-27,Kilifi,22
2015-11-28,Kilifi,34
2015-11-29,Kilifi,36
2015-11-30,Kilifi,15
2015-12-01,Kilifi,44
2015-12-02,Kilifi,29
2015-12-03,Kilifi,24
2015-12-04,Kilifi,35
2015-12-05,Kilifi,26
2015-12-06,Kilifi,8
2015-12-07,Kilifi,34
2015-12-08,Kilifi,22
2015-12-09,Kilifi,18
2015-12-10,Kilifi,22
2015-12-11,Kilifi,16
2015-12-12,Kilifi,31
2015-12-13,Kilifi,35
2015-12-14,Kilifi,48
2015-12-15,Kilifi,23
2015-12-16,Kilifi,46
2015-12-17,Kilifi,24
2015-12-18,Kilifi,30
2015-12-19,Kilifi,39
2015-12-20,Kilifi,42
2015-12-21,Kilifi,29
2015-12-22,Kilifi,38
2015-12-23,Kilifi,35
2015-12-24,Kilifi,24
2015-12-25,Kilifi,34
2015-12-26,Kilifi,9
2015-12-27,Kilifi,29
2015-12-28,Kilifi,21
2015-12-29,Kilifi,27
2015-12-30,Kilifi,12
2015-12-31,Kilifi,13
2016-01-01,Kilifi,46
2016-01-02,Kilifi,31
2016-01-03,Kilifi,43
2016-01-04,Kilifi,31
2016-01-05,Kilifi,31
2016-01-06,Kilifi,39
2016-01-07,Kilifi,27
2016-01-08,Kilifi,33
2016-01-09,Kilifi,37
2016-01-10,Kilifi,40
2016-01-11,Kilifi,33
2016-01-12,Kilifi,33
2016-01-13,Kilifi,48
2016-01-14,Kilifi,11
2016-01-15,Kilifi,51
2016-01-16,Kilifi,32
2016-01-17,Kilifi,50
2016-01-18,Kilifi,26
2016-01-19,Kilifi,25
2016-01-20,Kilifi,27
2016-01-21,Kilifi,30
2016-01-22,Kilifi,10
2016-01-23,Kilifi,14
2016-01-24,Kilifi,36
2016-01-25,Kilifi,39
2016-01-26,Kilifi,16
2016-01-27,Kilifi,24
2016-01-28,Kilifi,13
2016-01-29,Kilifi,18
2016-01-30,Kilifi,31
2016-01-31,Kilifi,22
2016-02-01,Kilifi,50
2016-02-02,Kilifi,37
2016-02-03,Kilifi,23
2016-02-04,Kilifi,16
2016-02-05,Kilifi,18
2016-02-06,Kilifi,34
2016-02-07,Kilifi,47
2016-02-08,Kilifi,28
2016-02-09,Kilifi,47
2016-02-10,Kilifi,29
2016-02-11,Kilifi,41
2016-02-12,Kilifi,19
2016-02-13,Kilifi,44
2016-02-14,Kilifi,39
2016-02-15,Kilifi,28
2016-02-16,Kilifi,29
2016-02-17,Kilifi,21
2016-02-18,Kilifi,16
2016-02-19,Kilifi,28
2016-02-20,Kilifi,36
2016-02-21,Kilifi,39
2016-02-22,Kilifi,18
2016-02-23,Kilifi,29
2016-02-24,Kilifi,13
2016-02-25,Kilifi,34
2016-02-26,Kilifi,28
2016-02-27,Kilifi,29
2016-02-28,Kilifi,22
2016-02-29,Kilifi,22
2016-03-01,Kilifi,39
2016-03-02,Kilifi,41
2016-03-03,Kilifi,15
2016-03-04,Kilifi,40
2016-03-05,Kilifi,39
2016-03-06,Kilifi,27
2016-03-07,Kilifi,29
2016-03-08,Kilifi,40
2016-03-09,Kilifi,40
2016-03-10,Kilifi,38
2016-03-11,Kilifi,54
2016-03-12,Kilifi,33
2016-03-13,Kilifi,17
2016-03-14,Kilifi,32
2016-03-15,Kilifi,28
2016-03-16,Kilifi,40
2016-03-17,Kilifi,26
2016-03-18,Kilifi,33
2016-03-19,Kilifi,34
2016-03-20,Kilifi,15
2016-03-21,Kilifi,40
2016-03-22,Kilifi,26
2016-03-23,Kilifi,36
2016-03-24,Kilifi,48
2016-03-25,Kilifi,44
2016-03-26,Kilifi,28
2016-03-27,Kilifi,21
2016-03-28,Kilifi,36
2016-03-29,Kilifi,38
2016-03-30,Kilifi,21
2016-03-31,Kilifi,41
2016-04-01,Kilifi,46
2016-04-02,Kilifi,40
2016-04-03,Kilifi,27
2016-04-04,Kilifi,24
2016-04-05,Kilifi,56
2016-04-06,Kilifi,33
2016-04-07,Kilifi,27
2016-04-08,Kilifi,29
2016-04-09,Kilifi,35
2016-04-10,Kilifi,28
2016-04-11,Kilifi,30
2016-04-12,Kilifi,32
2016-04-13,Kilifi,47
2016-04-14,Kilifi,33
2016-04-15,Kilifi,52
2016-04-16,Kilifi,34
2016-04-17,Kilifi,15
2016-04-18,Kilifi,48
2016-04-19,Kilifi,39
2016-04-20,Kilifi,27
2016-04-21,Kilifi,33
2016-04-22,Kilifi,34
2016-04-23,Kilifi,31
2016-04-24,Kilifi,23
2016-04-25,Kilifi,43
2016-04-26,Kilifi,47
2016-04-27,Kilifi,43
2016-04-28,Kilifi,38
2016-04-29,Kilifi,35
2016-04-30,Kilifi,39
2016-05-01,Kilifi,26
2016-05-02,Kilifi,15
2016-05-03,Kilifi,28
2016-05-04,Kilifi,59
2016-05-05,Kilifi,47
2016-05-06,Kilifi,25
2016-05-07,Kilifi,36
2016-05-08,Kilifi,35
2016-05-09,Kilifi,42
2016-05-10,Kilifi,40
2016-05-11,Kilifi,24
2016-05-12,Kilifi,29
2016-05-13,Kilifi,46
2016-05-14,Kilifi,36
2016-05-15,Kilifi,31
2016-05-16,Kilifi,21
2016-05-17,Kilifi,52
2016-05-18,Kilifi,45
2016-05-19,Kilifi,39
2016-05-20,Kilifi,50
2016-05-21,Kilifi,36
2016-05-22,Kilifi,38
2016-05-23,Kilifi,48
2016-05-24,Kilifi,55
2016-05-25,Kilifi,46
2016-05-26,Kilifi,34
2016-05-27,Kilifi,39
2016-05-28,Kilifi,48
2016-05-29,Kilifi,23
2016-05-30,Kilifi,22
2016-05-31,Kilifi,24
2016-06-01,Kilifi,22
2016-06-02,Kilifi,22
2016-06-03,Kilifi,19
2016-06-04,Kilifi,37
2016-06-05,Kilifi,1
2016-06-06,Kilifi,37
2016-06-07,Kilifi,13
2016-06-08,Kilifi,21
2016-06-09,Kilifi,20
2016-06-10,Kilifi,29
2016-06-11,Kilifi,40
2016-06-12,Kilifi,40
2016-06-13,Kilifi,41
2016-06-14,Kilifi,46
2016-06-15,Kilifi,37
2016-06-16,Kilifi,28
2016-06-17,Kilifi,35
2016-06-18,Kilifi,41
2016-06-19,Kilifi,47
2016-06-20,Kilifi,18
2016-06-21,Kilifi,46
2016-06-22,Kilifi,27
2016-06-23,Kilifi,42
2016-06-24,Kilifi,25
2016-06-25,Kilifi,26
2016-06-26,Kilifi,27
2016-06-27,Kilifi,34
2016-06-28,Kilifi,30
2016-06-29,Kilifi,36
2016-06-30,Kilifi,36
2016-07-01,Kilifi,25
2016-07-02,Kilifi,21
2016-07-03,Kilifi,39
2016-07-04,Kilifi,34
2016-07-05,Kilifi,15
2016-07-06,Kilifi,20
2016-07-07,Kilifi,38
2016-07-08,Kilifi,28
2016-07-09,Kilifi,40
2016-07-10,Kilifi,22
2016-07-11,Kilifi,31
2016-07-12,Kilifi,20
2016-07-13,Kilifi,25
2016-07-14,Kilifi,27
2016-07-15,Kilifi,32
2016-07-16,Kilifi,15
2016-07-17,Kilifi,37
2016-07-18,Kilifi,28
2016-07-19,Kilifi,47
2016-07-20,Kilifi,21
2016-07-21,Kilifi,30
2016-07-22,Kilifi,18
2016-07-23,Kilifi,36
2016-07-24,Kilifi,62
2016-07-25,Kilifi,35
2016-07-26,Kilifi,13
2016-07-27,Kilifi,36
2016-07-28,Kilifi,36
2016-07-29,Kilifi,24
2016-07-30,Kilifi,26
2016-07-31,Kilifi,20
2016-08-01,Kilifi,43
2016-08-02,Kilifi,27
2016-08-03,Kilifi,40
2016-08-04,Kilifi,33
2016-08-05,Kilifi,22
2016-08-06,Kilifi,29
2016-08-07,Kilifi,29
2016-08-08,Kilifi,40
2016-08-09,Kilifi,41
2016-08-10,Kilifi,36
2016-08-11,Kilifi,19
2016-08-12,Kilifi,37
2016-08-13,Kilifi,43
2016-08-14,Kilifi,36
2016-08-15,Kilifi,32
2016-08-16,Kilifi,35
2016-08-17,Kilifi,40
2016-08-18,Kilifi,32
2016-08-19,Kilifi,35
2016-08-20,Kilifi,43
2016-08-21,Kilifi,31
2016-08-22,Kilifi,44
2016-08-23,Kilifi,12
2016-08-24,Kilifi,23
2016-08-25,Kilifi,36
2016-08-26,Kilifi,18
2016-08-27,Kilifi,46
2016-08-28,Kilifi,18
2016-08-29,Kilifi,24
2016-08-30,Kilifi,36
2016-08-31,Kilifi,29
2016-09-01,Kilifi,14
2016-09-02,Kilifi,27
2016-09-03,Kilifi,30
2016-09-04,Kilifi,26
2016-09-05,Kilifi,33
2016-09-06,Kilifi,39
2016-09-07,Kilifi,38
2016-09-08,Kilifi,24
2016-09-09,Kilifi,27
2016-09-10,Kilifi,38
2016-09-11,Kilifi,41
2016-09-12,Kilifi,33
2016-09-13,Kilifi,15
2016-09-14,Kilifi,23
2016-09-15,Kilifi,16
2016-09-16,Kilifi,20
2016-09-17,Kilifi,34
