date,county,rainfall_mm,avg_temp_c
2015-01-27,Kwale,1.02,26.12
2015-01-28,Kwale,4.82,29.08
2015-01-29,Kwale,4.23,28.08
2015-01-30,Kwale,7.48,32.07
2015-01-31,Kwale,5.68,27.42
2015-02-01,Kwale,7.64,31.36
2015-02-02,Kwale,7.65,26.43
2015-02-03,Kwale,6.74,28.99
2015-02-04,Kwale,6.37,24.83
2015-02-05,Kwale,6.89,30.18
2015-02-06,Kwale,4.71,29.41
2015-02-07,Kwale,7.72,24.85
2015-02-08,Kwale,4.72,30.69
2015-02-09,Kwale,3.14,26.4
2015-02-10,Kwale,3.88,26.41
2015-02-11,Kwale,3.76,26.73
2015-02-12,Kwale,10.36,28.98
2015-02-13,Kwale,6.78,27.17
2015-02-14,Kwale,3.07,27.48
2015-02-15,Kwale,2.87,30.44
2015-02-16,Kwale,3.59,27.15
2015-02-17,Kwale,6.44,29.41
2015-02-18,Kwale,5.39,30.41
2015-02-19,Kwale,0.79,28.4
2015-02-20,Kwale,6.93,25.39
2015-02-21,Kwale,5.39,26.05
2015-02-22,Kwale,3.46,29.63
2015-02-23,Kwale,5.73,29.53
2015-02-24,Kwale,9.62,24.65
2015-02-25,Kwale,4.59,24.52
2015-02-26,Kwale,4.76,26.97
2015-02-27,Kwale,4.91,29.38
2015-02-28,Kwale,4.89,29.92
2015-03-01,Kwale,23.92,26.49
2015-03-02,Kwale,22.95,28.43
2015-03-03,Kwale,8.24,27.72
2015-03-04,Kwale,17.04,25.42
2015-03-05,Kwale,24.07,28.02
2015-03-06,Kwale,19.85,28.72
2015-03-07,Kwale,9.66,27.57
2015-03-08,Kwale,11.6,28.03
2015-03-09,Kwale,7.29,28.11
2015-03-10,Kwale,20.04,29.36
2015-03-11,Kwale,20.27,28.71
2015-03-12,Kwale,10.62,26.76
2015-03-13,Kwale,13.8,27.03
2015-03-14,Kwale,19.32,30.06
2015-03-15,Kwale,16.54,27.9
2015-03-16,Kwale,8.46,28.89
2015-03-17,Kwale,19.25,26.36
2015-03-18,Kwale,15.19,31.63
2015-03-19,Kwale,22.6,27.5
2015-03-20,Kwale,18.95,29.72
2015-03-21,Kwale,9.01,27.44
2015-03-22,Kwale,6.18,30.45
2015-03-23,Kwale,9.51,26.75
2015-03-24,Kwale,26.34,28.61
2015-03-25,Kwale,9.08,31.12
2015-03-26,Kwale,17.13,27.76
2015-03-27,Kwale,10.63,28.93
2015-03-28,Kwale,23.09,28.98
2015-03-29,Kwale,13.36,24.29
2015-03-30,Kwale,21.25,29.5
2015-03-31,Kwale,8.56,25.24
2015-04-01,Kwale,12.3,27.68
2015-04-02,Kwale,8.37,27.53
2015-04-03,Kwale,11.78,26.62
2015-04-04,Kwale,16.87,30.15
2015-04-05,Kwale,7.51,28.69
2015-04-06,Kwale,14.75,25.99
2015-04-07,Kwale,7.24,25.09
2015-04-08,Kwale,12.72,32.87
2015-04-09,Kwale,23.67,31.93
2015-04-10,Kwale,14.82,28.84
2015-04-11,Kwale,18.0,28.73
2015-04-12,Kwale,19.88,24.68
2015-04-13,Kwale,15.11,26.55
2015-04-14,Kwale,12.61,27.84
2015-04-15,Kwale,28.96,29.66
2015-04-16,Kwale,4.55,28.06
2015-04-17,Kwale,17.99,30.69
2015-04-18,Kwale,11.73,28.27
2015-04-19,Kwale,16.21,28.56
2015-04-20,Kwale,13.66,26.9
2015-04-21,Kwale,24.42,24.35
2015-04-22,Kwale,16.51,29.76
2015-04-23,Kwale,18.46,28.81
2015-04-24,Kwale,6.1,26.86
2015-04-25,Kwale,18.6,28.13
2015-04-26,Kwale,11.34,28.87
2015-04-27,Kwale,19.75,26.43
2015-04-28,Kwale,15.9,27.35
2015-04-29,Kwale,8.46,29.59
2015-04-30,Kwale,7.37,30.21
2015-05-01,Kwale,20.03,32.27
2015-05-02,Kwale,27.71,29.7
2015-05-03,Kwale,17.63,28.55
2015-05-04,Kwale,16.05,29.68
2015-05-05,Kwale,17.03,27.51
2015-05-06,Kwale,14.99,33.48
2015-05-07,Kwale,11.58,26.44
2015-05-08,Kwale,5.67,30.25
2015-05-09,Kwale,12.55,29.61
2015-05-10,Kwale,28.81,32.44
2015-05-11,Kwale,8.14,29.76
2015-05-12,Kwale,14.72,28.77
2015-05-13,Kwale,15.8,30.21
2015-05-14,Kwale,11.32,28.07
2015-05-15,Kwale,16.22,25.85
2015-05-16,Kwale,17.64,29.17
2015-05-17,Kwale,13.88,28.27
2015-05-18,Kwale,13.34,28.31
2015-05-19,Kwale,9.6,26.82
2015-05-20,Kwale,19.95,26.82
2015-05-21,Kwale,9.9,27.39
2015-05-22,Kwale,14.81,28.45
2015-05-23,Kwale,15.4,28.5
2015-05-24,Kwale,24.06,25.31
2015-05-25,Kwale,10.15,31.73
2015-05-26,Kwale,22.81,26.03
2015-05-27,Kwale,17.72,27.24
2015-05-28,Kwale,8.96,28.44
2015-05-29,Kwale,13.52,29.2
2015-05-30,Kwale,14.84,28.15
2015-05-31,Kwale,15.11,28.31
2015-06-01,Kwale,4.68,29.68
2015-06-02,Kwale,4.97,28.27
2015-06-03,Kwale,3.15,23.65
2015-06-04,Kwale,7.09,29.09
2015-06-05,Kwale,5.43,27.98
2015-06-06,Kwale,6.23,27.85
2015-06-07,Kwale,5.3,28.8
2015-06-08,Kwale,3.88,24.62
2015-06-09,Kwale,3.52,29.68
2015-06-10,Kwale,7.39,28.95
2015-06-11,Kwale,6.13,28.31
2015-06-12,Kwale,4.44,25.83
2015-06-13,Kwale,6.98,28.02
2015-06-14,Kwale,5.35,25.66
2015-06-15,Kwale,6.09,27.4
2015-06-16,Kwale,5.86,26.32
2015-06-17,Kwale,1.65,26.81
2015-06-18,Kwale,6.77,27.88
2015-06-19,Kwale,5.68,29.08
2015-06-20,Kwale,6.71,25.44
2015-06-21,Kwale,8.75,29.22
2015-06-22,Kwale,0.66,26.82
2015-06-23,Kwale,6.54,29.04
2015-06-24,Kwale,4.95,25.71
2015-06-25,Kwale,5.97,24.26
2015-06-26,Kwale,4.15,25.09
2015-06-27,Kwale,4.29,26.96
2015-06-28,Kwale,2.98,28.31
2015-06-29,Kwale,9.5,27.85
2015-06-30,Kwale,6.19,28.24
2015-07-01,Kwale,6.09,26.81
2015-07-02,Kwale,0.0,27.29
2015-07-03,Kwale,7.31,24.77
2015-07-04,Kwale,4.08,29.7
2015-07-05,Kwale,8.62,28.27
2015-07-06,Kwale,6.74,26.74
2015-07-07,Kwale,4.06,29.26
2015-07-08,Kwale,7.92,24.38
2015-07-09,Kwale,2.34,25.62
2015-07-10,Kwale,7.83,27.47
2015-07-11,Kwale,4.54,29.53
2015-07-12,Kwale,4.0,29.46
2015-07-13,Kwale,5.59,26.39
2015-07-14,Kwale,3.37,27.88
2015-07-15,Kwale,1.51,27.99
2015-07-16,Kwale,5.86,28.88
2015-07-17,Kwale,2.89,25.79
2015-07-18,Kwale,5.55,27.84
2015-07-19,Kwale,4.89,24.55
2015-07-20,Kwale,5.91,30.61
2015-07-21,Kwale,7.48,26.49
2015-07-22,Kwale,4.37,31.14
2015-07-23,Kwale,5.75,27.23
2015-07-24,Kwale,3.93,26.9
2015-07-25,Kwale,6.42,30.53
2015-07-26,Kwale,4.95,27.05
2015-07-27,Kwale,10.56,26.06
2015-07-28,Kwale,5.76,27.42
2015-07-29,Kwale,6.92,30.17
2015-07-30,Kwale,4.79,29.71
2015-07-31,Kwale,8.73,27.66
2015-08-01,Kwale,4.1,26.85
2015-08-02,Kwale,2.71,27.96
2015-08-03,Kwale,4.59,29.07
2015-08-04,Kwale,6.62,24.84
2015-08-05,Kwale,5.33,25.7
2015-08-06,Kwale,6.29,27.61
2015-08-07,Kwale,3.01,30.23
2015-08-08,Kwale,2.03,30.06
2015-08-09,Kwale,6.18,29.68
2015-08-10,Kwale,6.15,25.48
2015-08-11,Kwale,3.97,28.9
2015-08-12,Kwale,1.61,25.05
2015-08-13,Kwale,7.56,27.46
2015-08-14,Kwale,8.5,29.0
2015-08-15,Kwale,3.78,29.66
2015-08-16,Kwale,8.93,27.26
2015-08-17,Kwale,3.74,26.78
2015-08-18,Kwale,6.59,31.4
2015-08-19,Kwale,6.46,25.46
2015-08-20,Kwale,4.62,26.18
2015-08-21,Kwale,4.41,25.7
2015-08-22,Kwale,5.64,27.97
2015-08-23,Kwale,3.94,29.14
2015-08-24,Kwale,7.0,29.12
2015-08-25,Kwale,3.66,25.32
2015-08-26,Kwale,2.95,29.42
2015-08-27,Kwale,7.55,30.48
2015-08-28,Kwale,7.28,31.74
2015-08-29,Kwale,4.63,27.39
2015-08-30,Kwale,4.11,26.65
2015-08-31,Kwale,6.25,26.58
2015-09-01,Kwale,2.93,29.42
2015-09-02,Kwale,3.11,26.34
2015-09-03,Kwale,2.91,27.89
2015-09-04,Kwale,6.28,31.65
2015-09-05,Kwale,2.33,27.66
2015-09-06,Kwale,6.76,27.61
2015-09-07,Kwale,7.07,27.02
2015-09-08,Kwale,7.13,27.67
2015-09-09,Kwale,0.8,26.57
2015-09-10,Kwale,5.06,25.71
2015-09-11,Kwale,7.27,29.15
2015-09-12,Kwale,3.43,28.46
2015-09-13,Kwale,2.22,29.24
2015-09-14,Kwale,5.71,31.49
2015-09-15,Kwale,7.21,28.54
2015-09-16,Kwale,5.2,27.76
2015-09-17,Kwale,5.42,30.37
2015-09-18,Kwale,3.43,29.42
2015-09-19,Kwale,5.15,31.04
2015-09-20,Kwale,8.57,30.34
2015-09-21,Kwale,4.81,26.78
2015-09-22,Kwale,5.23,27.44
2015-09-23,Kwale,4.0,26.89
2015-09-24,Kwale,4.62,28.56
2015-09-25,Kwale,3.19,27.43
2015-09-26,Kwale,3.58,29.29
2015-09-27,Kwale,3.87,28.98
2015-09-28,Kwale,5.23,29.82
2015-09-29,Kwale,4.01,26.27
2015-09-30,Kwale,3.57,25.41
2015-10-01,Kwale,13.17,27.29
2015-10-02,Kwale,3.91,25.96
2015-10-03,Kwale,15.56,27.81
2015-10-04,Kwale,8.08,27.5
2015-10-05,Kwale,7.29,30.06
2015-10-06,Kwale,9.98,28.67
2015-10-07,Kwale,6.28,25.61
2015-10-08,Kwale,5.14,28.38
2015-10-09,Kwale,9.89,25.31
2015-10-10,Kwale,13.32,29.73
2015-10-11,Kwale,8.28,23.96
2015-10-12,Kwale,5.72,26.86
2015-10-13,Kwale,11.06,25.96
2015-10-14,Kwale,19.05,28.16
2015-10-15,Kwale,9.98,31.81
2015-10-16,Kwale,10.92,30.46
2015-10-17,Kwale,14.34,27.48
2015-10-18,Kwale,13.7,29.2
2015-10-19,Kwale,9.38,27.48
2015-10-20,Kwale,8.97,29.1
2015-10-21,Kwale,9.1,26.97
2015-10-22,Kwale,9.1,26.06
2015-10-23,Kwale,14.26,27.13
2015-10-24,Kwale,14.05,28.16
2015-10-25,Kwale,9.88,26.74
2015-10-26,Kwale,8.21,26.77
2015-10-27,Kwale,6.9,27.04
2015-10-28,Kwale,10.77,23.56
2015-10-29,Kwale,12.5,28.79
2015-10-30,Kwale,7.67,26.0
2015-10-31,Kwale,10.28,29.01
2015-11-01,Kwale,8.33,28.32
2015-11-02,Kwale,15.64,27.4
2015-11-03,Kwale,4.07,26.63
2015-11-04,Kwale,8.21,27.15
2015-11-05,Kwale,13.57,24.78
2015-11-06,Kwale,13.87,27.58
2015-11-07,Kwale,10.19,29.48
2015-11-08,Kwale,7.7,23.08
2015-11-09,Kwale,12.26,30.94
2015-11-10,Kwale,8.33,26.68
2015-11-11,Kwale,12.7,26.17
2015-11-12,Kwale,8.29,31.22
2015-11-13,Kwale,13.88,25.18
2015-11-14,Kwale,13.9,29.67
2015-11-15,Kwale,15.96,32.21
2015-11-16,Kwale,6.87,27.53
2015-11-17,Kwale,3.7,26.02
2015-11-18,Kwale,10.43,26.79
2015-11-19,Kwale,7.28,30.22
2015-11-20,Kwale,10.59,25.47
2015-11-21,Kwale,4.0,25.77
2015-11-22,Kwale,16.02,26.9
2015-11-23,Kwale,11.98,28.82
2015-11-24,Kwale,7.37,26.51
2015-11-25,Kwale,7.14,30.01
2015-11-26,Kwale,17.91,27.71
2015-11-27,Kwale,4.25,28.23
2015-11-28,Kwale,12.62,26.78
2015-11-29,Kwale,8.66,28.57
2015-11-30,Kwale,6.75,26.77
2015-12-01,Kwale,3.85,30.6
2015-12-02,Kwale,2.87,25.02
2015-12-03,Kwale,3.81,27.27
2015-12-04,Kwale,6.01,29.19
2015-12-05,Kwale,5.36,30.05
2015-12-06,Kwale,4.82,30.67
2015-12-07,Kwale,6.75,25.16
2015-12-08,Kwale,4.69,27.9
2015-12-09,Kwale,4.99,27.9
2015-12-10,Kwale,3.19,29.09
2015-12-11,Kwale,2.8,27.37
2015-12-12,Kwale,1.72,27.92
2015-12-13,Kwale,1.42,22.98
2015-12-14,Kwale,3.61,27.3
2015-12-15,Kwale,4.38,28.01
2015-12-16,Kwale,4.8,29.11
2015-12-17,Kwale,6.54,24.62
2015-12-18,Kwale,4.22,28.05
2015-12-19,Kwale,3.03,30.7
2015-12-20,Kwale,2.15,27.79
2015-12-21,Kwale,5.22,27.55
2015-12-22,Kwale,5.03,29.58
2015-12-23,Kwale,5.23,27.34
2015-12-24,Kwale,4.09,26.73
2015-12-25,Kwale,6.15,28.51
2015-12-26,Kwale,8.28,22.31
2015-12-27,Kwale,7.99,27.44
2015-12-28,Kwale,5.2,28.05
2015-12-29,Kwale,6.92,29.03
2015-12-30,Kwale,6.25,26.28
2015-12-31,Kwale,3.68,29.03
2016-01-01,Kwale,4.18,28.47
2016-01-02,Kwale,2.55,29.66
2016-01-03,Kwale,3.26,26.98
2016-01-04,Kwale,4.23,29.81
2016-01-05,Kwale,3.72,29.32
2016-01-06,Kwale,6.84,26.68
2016-01-07,Kwale,5.32,30.45
2016-01-08,Kwale,6.79,29.8
2016-01-09,Kwale,4.68,32.64
2016-01-10,Kwale,7.9,25.32
2016-01-11,Kwale,4.02,27.91
2016-01-12,Kwale,5.45,25.58
2016-01-13,Kwale,4.56,24.1
2016-01-14,Kwale,1.84,26.28
2016-01-15,Kwale,3.73,26.8
2016-01-16,Kwale,5.92,30.89
2016-01-17,Kwale,3.23,26.15
2016-01-18,Kwale,0.0,27.18
2016-01-19,Kwale,6.13,29.54
2016-01-20,Kwale,2.07,24.65
2016-01-21,Kwale,5.38,28.2
2016-01-22,Kwale,2.01,29.74
2016-01-23,Kwale,5.37,26.81
2016-01-24,Kwale,3.73,28.45
2016-01-25,Kwale,5.81,29.95
2016-01-26,Kwale,3.62,31.57
2016-01-27,Kwale,6.06,27.84
2016-01-28,Kwale,4.46,26.99
2016-01-29,Kwale,6.78,29.5
2016-01-30,Kwale,6.03,29.37
2016-01-31,Kwale,4.45,28.29
2016-02-01,Kwale,6.48,28.93
2016-02-02,Kwale,3.56,25.56
2016-02-03,Kwale,3.09,25.65
2016-02-04,Kwale,6.68,23.33
2016-02-05,Kwale,1.71,25.29
2016-02-06,Kwale,4.6,29.27
2016-02-07,Kwale,8.94,28.14
2016-02-08,Kwale,3.36,26.96
2016-02-09,Kwale,2.63,30.43
2016-02-10,Kwale,0.0,25.68
2016-02-11,Kwale,6.39,25.49
2016-02-12,Kwale,9.04,24.95
2016-02-13,Kwale,6.42,28.08
2016-02-14,Kwale,6.82,27.69
2016-02-15,Kwale,2.94,24.78
2016-02-16,Kwale,0.24,27.88
2016-02-17,Kwale,1.38,30.76
2016-02-18,Kwale,3.68,28.75
2016-02-19,Kwale,2.29,31.6
2016-02-20,Kwale,4.02,25.58
2016-02-21,Kwale,3.15,28.56
2016-02-22,Kwale,4.51,26.5
2016-02-23,Kwale,5.87,28.45
2016-02-24,Kwale,4.84,24.9
2016-02-25,Kwale,4.3,28.65
2016-02-26,Kwale,4.41,25.44
2016-02-27,Kwale,2.83,25.09
2016-02-28,Kwale,2.87,25.82
2016-02-29,Kwale,4.47,27.8
2016-03-01,Kwale,28.29,26.53
2016-03-02,Kwale,22.02,27.36
2016-03-03,Kwale,13.27,30.03
2016-03-04,Kwale,14.7,27.65
2016-03-05,Kwale,8.85,27.03
2016-03-06,Kwale,16.66,26.98
2016-03-07,Kwale,11.03,27.39
2016-03-08,Kwale,10.65,29.24
2016-03-09,Kwale,22.52,26.11
2016-03-10,Kwale,11.43,26.8
2016-03-11,Kwale,14.47,27.45
2016-03-12,Kwale,24.85,27.46
2016-03-13,Kwale,6.97,25.6
2016-03-14,Kwale,7.45,27.1
2016-03-15,Kwale,10.86,26.86
2016-03-16,Kwale,15.59,29.31
2016-03-17,Kwale,18.26,29.84
2016-03-18,Kwale,14.87,29.61
2016-03-19,Kwale,18.07,27.71
2016-03-20,Kwale,8.17,29.93
2016-03-21,Kwale,19.26,25.48
2016-03-22,Kwale,8.55,30.07
2016-03-23,Kwale,9.01,26.18
2016-03-24,Kwale,14.81,29.13
2016-03-25,Kwale,23.5,27.21
2016-03-26,Kwale,26.34,24.71
2016-03-27,Kwale,14.65,29.21
2016-03-28,Kwale,7.21,25.81
2016-03-29,Kwale,12.78,25.21
2016-03-30,Kwale,2.32,28.12
2016-03-31,Kwale,24.31,28.3
2016-04-01,Kwale,11.3,26.37
2016-04-02,Kwale,19.74,27.16
2016-04-03,Kwale,18.84,31.73
2016-04-04,Kwale,11.05,23.67
2016-04-05,Kwale,7.74,28.38
2016-04-06,Kwale,15.56,30.25
2016-04-07,Kwale,16.01,23.51
2016-04-08,Kwale,14.94,28.12
2016-04-09,Kwale,13.52,26.57
2016-04-10,Kwale,17.87,25.78
2016-04-11,Kwale,10.09,27.91
2016-04-12,Kwale,11.01,29.44
2016-04-13,Kwale,18.45,26.7
2016-04-14,Kwale,10.16,24.12
2016-04-15,Kwale,14.25,31.41
2016-04-16,Kwale,15.96,24.3
2016-04-17,Kwale,14.99,25.5
2016-04-18,Kwale,26.73,28.8
2016-04-19,Kwale,16.08,31.42
2016-04-20,Kwale,16.01,26.68
2016-04-21,Kwale,21.83,27.49
2016-04-22,Kwale,7.93,27.8
2016-04-23,Kwale,26.1,28.69
2016-04-24,Kwale,14.62,29.69
2016-04-25,Kwale,9.6,26.92
2016-04-26,Kwale,13.35,25.88
2016-04-27,Kwale,18.86,27.97
2016-04-28,Kwale,17.24,27.87
2016-04-29,Kwale,8.31,26.56
2016-04-30,Kwale,21.74,30.03
2016-05-01,Kwale,6.42,23.06
2016-05-02,Kwale,11.64,30.25
2016-05-03,Kwale,14.64,27.17
2016-05-04,Kwale,18.59,28.36
2016-05-05,Kwale,11.12,30.06
2016-05-06,Kwale,14.03,29.69
2016-05-07,Kwale,16.82,29.74
2016-05-08,Kwale,11.73,26.54
2016-05-09,Kwale,15.79,29.64
2016-05-10,Kwale,16.59,31.96
2016-05-11,Kwale,5.37,27.43
2016-05-12,Kwale,4.09,28.33
2016-05-13,Kwale,12.77,26.88
2016-05-14,Kwale,18.9,28.35
2016-05-15,Kwale,20.42,28.17
2016-05-16,Kwale,8.11,28.59
2016-05-17,Kwale,13.69,26.7
2016-05-18,Kwale,11.48,31.39
2016-05-19,Kwale,23.18,27.77
2016-05-20,Kwale,19.18,28.62
2016-05-21,Kwale,27.59,31.44
2016-05-22,Kwale,12.9,31.15
2016-05-23,Kwale,17.61,29.22
2016-05-24,Kwale,6.93,31.91
2016-05-25,Kwale,9.78,26.26
2016-05-26,Kwale,6.49,29.18
2016-05-27,Kwale,16.31,30.92
2016-05-28,Kwale,7.78,24.06
2016-05-29,Kwale,14.44,30.48
2016-05-30,Kwale,19.68,29.93
2016-05-31,Kwale,19.0,28.9
2016-06-01,Kwale,5.05,30.74
2016-06-02,Kwale,1.66,27.94
2016-06-03,Kwale,8.6,27.43
2016-06-04,Kwale,2.5,30.83
2016-06-05,Kwale,1.44,27.54
2016-06-06,Kwale,5.93,26.61
2016-06-07,Kwale,3.92,30.95
2016-06-08,Kwale,2.22,24.5
2016-06-09,Kwale,5.51,33.47
2016-06-10,Kwale,4.33,26.86
2016-06-11,Kwale,6.74,26.29
2016-06-12,Kwale,4.74,32.47
2016-06-13,Kwale,7.7,28.88
2016-06-14,Kwale,4.41,28.45
2016-06-15,Kwale,5.44,28.81
2016-06-16,Kwale,5.93,32.23
2016-06-17,Kwale,9.37,26.85
2016-06-18,Kwale,6.38,27.78
2016-06-19,Kwale,8.05,31.58
2016-06-20,Kwale,3.37,28.24
2016-06-21,Kwale,6.21,29.46
2016-06-22,Kwale,6.15,29.12
2016-06-23,Kwale,1.81,28.09
2016-06-24,Kwale,5.56,28.82
2016-06-25,Kwale,5.86,25.2
2016-06-26,Kwale,4.41,28.37
2016-06-27,Kwale,3.55,29.08
2016-06-28,Kwale,6.48,30.6
2016-06-29,Kwale,6.0,30.19
2016-06-30,Kwale,7.3,26.75
2016-07-01,Kwale,6.59,29.96
2016-07-02,Kwale,4.34,28.22
2016-07-03,Kwale,2.7,25.52
2016-07-04,Kwale,1.38,27.7
2016-07-05,Kwale,1.72,25.04
2016-07-06,Kwale,4.26,26.35
2016-07-07,Kwale,5.39,28.13
2016-07-08,Kwale,7.04,25.12
2016-07-09,Kwale,5.42,28.71
2016-07-10,Kwale,5.36,29.91
2016-07-11,Kwale,2.2,26.61
2016-07-12,Kwale,5.56,29.98
2016-07-13,Kwale,7.21,29.46
2016-07-14,Kwale,4.87,26.85
2016-07-15,Kwale,3.15,26.23
2016-07-16,Kwale,6.4,27.36
2016-07-17,Kwale,10.56,27.41
2016-07-18,Kwale,7.83,26.14
2016-07-19,Kwale,3.1,23.36
2016-07-20,Kwale,3.73,29.89
2016-07-21,Kwale,8.46,24.34
2016-07-22,Kwale,3.3,25.58
2016-07-23,Kwale,2.27,28.9
2016-07-24,Kwale,5.59,24.65
2016-07-25,Kwale,5.43,32.32
2016-07-26,Kwale,4.43,25.67
2016-07-27,Kwale,6.38,27.37
2016-07-28,Kwale,2.31,26.75
2016-07-29,Kwale,5.95,28.07
2016-07-30,Kwale,2.7,27.86
2016-07-31,Kwale,5.06,32.14
2016-08-01,Kwale,4.95,29.25
2016-08-02,Kwale,6.21,29.87
2016-08-03,Kwale,4.41,28.97
2016-08-04,Kwale,5.48,27.73
2016-08-05,Kwale,3.75,29.63
2016-08-06,Kwale,6.75,26.61
2016-08-07,Kwale,4.57,27.83
2016-08-08,Kwale,3.52,26.13
2016-08-09,Kwale,5.02,30.15
2016-08-10,Kwale,6.6,26.77
2016-08-11,Kwale,6.56,28.01
2016-08-12,Kwale,4.81,27.18
2016-08-13,Kwale,1.05,28.11
2016-08-14,Kwale,9.65,29.29
2016-08-15,Kwale,3.58,28.7
2016-08-16,Kwale,7.76,26.68
2016-08-17,Kwale,4.48,29.29
2016-08-18,Kwale,7.8,26.89
2016-08-19,Kwale,5.56,26.42
2016-08-20,Kwale,2.0,26.64
2016-08-21,Kwale,3.67,30.79
2016-08-22,Kwale,2.5,27.8
2016-08-23,Kwale,2.13,30.44
2016-08-24,Kwale,2.98,26.93
2016-08-25,Kwale,5.77,27.97
2016-08-26,Kwale,8.82,27.68
2016-08-27,Kwale,3.51,28.17
2016-08-28,Kwale,7.27,28.04
2016-08-29,Kwale,0.0,26.73
2016-08-30,Kwale,6.06,28.56
2016-08-31,Kwale,6.78,30.52
2016-09-01,Kwale,4.32,29.94
2016-09-02,Kwale,4.15,25.64
2016-09-03,Kwale,3.95,25.08
2016-09-04,Kwale,6.53,29.04
2016-09-05,Kwale,0.92,30.71
2016-09-06,Kwale,2.01,28.19
2016-09-07,Kwale,6.55,28.86
2016-09-08,Kwale,4.4,24.56
2016-09-09,Kwale,6.06,25.61
2016-09-10,Kwale,6.06,29.34
2016-09-11,Kwale,4.92,31.17
2016-09-12,Kwale,2.59,27.17
2016-09-13,Kwale,1.47,28.19
2016-09-14,Kwale,7.69,28.85
2016-09-15,Kwale,3.29,29.23
2016-09-16,Kwale,3.78,27.67
2016-09-17,Kwale,4.92,29.17
2016-09-18,Kwale,9.12,25.82
2016-09-19,Kwale,2.14,27.83
2016-09-20,Kwale,8.13,26.16
2016-09-21,Kwale,1.39,28.48
2016-09-22,Kwale,5.73,34.17
2016-09-23,Kwale,3.83,28.83
2016-09-24,Kwale,3.06,27.7
2016-09-25,Kwale,3.26,28.84
2016-09-26,Kwale,8.3,28.98
2016-09-27,Kwale,8.02,27.31
2016-09-28,Kwale,2.99,27.29
2016-09-29,Kwale,4.09,27.89
2016-09-30,Kwale,4.11,28.96
2016-10-01,Kwale,7.87,28.51
2015-01-01,Kilifi,3.25,34.19
2015-01-02,Kilifi,7.01,24.11
2015-01-03,Kilifi,3.95,29.69
2015-01-04,Kilifi,3.83,31.19
2015-01-05,Kilifi,4.51,27.91
2015-01-06,Kilifi,3.13,25.99
2015-01-07,Kilifi,5.5,33.39
2015-01-08,Kilifi,3.97,23.43
2015-01-09,Kilifi,4.47,26.18
2015-01-10,Kilifi,6.57,31.59
2015-01-11,Kilifi,3.04,27.01
2015-01-12,Kilifi,6.37,31.8
2015-01-13,Kilifi,5.25,28.72
2015-01-14,Kilifi,2.83,29.88
2015-01-15,Kilifi,4.32,32.55
2015-01-16,Kilifi,6.23,28.01
2015-01-17,Kilifi,2.86,27.5
2015-01-18,Kilifi,3.44,26.05
2015-01-19,Kilifi,4.9,27.93
2015-01-20,Kilifi,0.98,28.14
2015-01-21,Kilifi,3.62,31.11
2015-01-22,Kilifi,5.44,24.75
2015-01-23,Kilifi,5.0,26.41
2015-01-24,Kilifi,4.58,27.74
2015-01-25,Kilifi,6.49,30.29
2015-01-26,Kilifi,4.45,29.81
2015-01-27,Kilifi,5.24,28.12
2015-01-28,Kilifi,4.17,31.77
2015-01-29,Kilifi,3.41,27.86
2015-01-30,Kilifi,4.68,30.28
2015-01-31,Kilifi,5.36,24.31
2015-02-01,Kilifi,6.69,25.94
2015-02-02,Kilifi,2.82,30.54
2015-02-03,Kilifi,4.5,26.65
2015-02-04,Kilifi,4.58,31.51
2015-02-05,Kilifi,2.74,26.83
2015-02-06,Kilifi,10.01,29.87
2015-02-07,Kilifi,3.81,24.86
2015-02-08,Kilifi,2.55,25.47
2015-02-09,Kilifi,0.3,25.83
2015-02-10,Kilifi,4.11,23.36
2015-02-11,Kilifi,6.82,25.76
2015-02-12,Kilifi,5.15,24.49
2015-02-13,Kilifi,3.49,28.95
2015-02-14,Kilifi,7.92,25.05
2015-02-15,Kilifi,5.51,28.88
2015-02-16,Kilifi,2.75,25.03
2015-02-17,Kilifi,3.68,28.37
2015-02-18,Kilifi,4.87,29.57
2015-02-19,Kilifi,4.69,27.3
2015-02-20,Kilifi,2.48,23.87
2015-02-21,Kilifi,5.44,25.86
2015-02-22,Kilifi,8.71,23.31
2015-02-23,Kilifi,4.28,27.45
2015-02-24,Kilifi,4.73,25.88
2015-02-25,Kilifi,4.25,29.18
2015-02-26,Kilifi,4.64,27.98
2015-02-27,Kilifi,4.36,22.8
2015-02-28,Kilifi,6.55,26.24
2015-03-01,Kilifi,19.59,27.39
2015-03-02,Kilifi,8.19,27.42
2015-03-03,Kilifi,21.53,25.4
2015-03-04,Kilifi,12.9,32.12
2015-03-05,Kilifi,17.58,28.51
2015-03-06,Kilifi,19.95,28.84
2015-03-07,Kilifi,15.33,25.46
2015-03-08,Kilifi,8.72,29.2
2015-03-09,Kilifi,17.05,29.44
2015-03-10,Kilifi,20.65,27.13
2015-03-11,Kilifi,23.27,29.62
2015-03-12,Kilifi,15.74,30.27
2015-03-13,Kilifi,15.79,26.18
2015-03-14,Kilifi,15.44,26.84
2015-03-15,Kilifi,22.48,28.62
2015-03-16,Kilifi,14.4,28.74
2015-03-17,Kilifi,13.06,25.31
2015-03-18,Kilifi,16.43,30.56
2015-03-19,Kilifi,7.62,26.73
2015-03-20,Kilifi,26.65,27.35
2015-03-21,Kilifi,8.84,25.45
